Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / MPN,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,SEO Title,SEO Description,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XS,Color,red,,,XSOR,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XS,Color,purple,,,XSOP,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,S,Color,black,,,SOBK,198,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,S,Color,blue,,,SOBU,198,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,S,Color,red,,,SOR,198,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,S,Color,purple,,,SOP,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,M,Color,black,,,MOBK,198,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,M,Color,blue,,,MOBU,198,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,M,Color,red,,,MOR,198,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,M,Color,purple,,,MOP,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,L,Color,black,,,LOBK,227,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,L,Color,blue,,,LOBU,227,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,L,Color,red,,,LOR,227,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,L,Color,purple,,,POL,170,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XL,Color,black,,,XLOBK,241,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XL,Color,blue,,,XLOBU,241,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XL,Color,red,,,XLOR,241,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,XL,Color,purple,,,XLOP,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,1X,Color,black,,,1XOBK,255,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,1X,Color,blue,,,1XOBU,255,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,1X,Color,red,,,1XOR,255,shopify,0,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,1X,Color,purple,,,1XOP,170,shopify,1,deny,manual,85.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
the-original,The Original,"<h1>Original, just like you. </h1>
<p><meta charset=""utf-8"">NOTE: Production of blue, red, and purple Originals has ended. These are not yet on final sale, so they are still eligible for return or exchange. But options will be limited as we run out of inventory.</p>
<ul>
<li>Made from premium Italian fabric with <meta charset=""utf-8"">recycled polyester and Xtra Life Lycra<meta charset=""utf-8""> <span>®</span>
</li>
<li>Ethically manufactured<span data-mce-fragment=""1""> </span>in Portland, Oregon, USA</li>
<li>Made in small batches for zero waste</li>
<li>Fully lined front for great coverage</li>
<li>Ultra chlorine-resistant</li>
<li>UPF 50+ UV protection</li>
</ul>
<p><strong>Note:</strong><span> </span>Our unisex sizing is unique: please check our <a href=""https://www.beefcakeswimwear.com/pages/sizing"" target=""_blank"">size chart</a>!</p>
<p>Worried about length? Check out our <a href=""https://www.beefcakeswimwear.com/products/the-original-long"" title=""Original long torso swimsuit"" target=""_blank"">Original in a long torso length</a>!</p>
<p><br></p>
<p> </p>",Beefcake Swimwear,swimsuit,,TRUE,Size,2X,Color,black,,,2XOBK,283,shopify,1,deny,manual,99.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,
